ID,monthlyRent(us_dollar)
Test_6357,253.52391
Test_6358,150.94653
Test_6359,304.33292
Test_6360,397.1952
Test_6361,423.4234
Test_6362,198.87834
Test_6363,498.59708
Test_6364,375.13452
Test_6365,137.25487
Test_6366,690.37103
Test_6367,338.16043
Test_6368,243.8608
Test_6369,218.38834
Test_6370,1091.3749
Test_6371,99.03188
Test_6372,304.3007
Test_6373,492.54425
Test_6374,178.03572
Test_6375,128.9508
Test_6376,310.61023
Test_6377,422.4729
Test_6378,108.73647
Test_6379,1209.9819
Test_6380,399.36597
Test_6381,349.18036
Test_6382,476.01215
Test_6383,278.73642
Test_6384,363.6068
Test_6385,704.1883
Test_6386,122.47544
Test_6387,324.38556
Test_6388,164.21878
Test_6389,415.90945
Test_6390,503.24094
Test_6391,337.91324
Test_6392,279.3982
Test_6393,260.03107
Test_6394,373.8027
Test_6395,267.74414
Test_6396,188.57358
Test_6397,264.3695
Test_6398,92.516335
Test_6399,240.23857
Test_6400,580.8533
Test_6401,366.61234
Test_6402,500.8605
Test_6403,300.03894
Test_6404,173.59935
Test_6405,357.0398
Test_6406,80.509575
Test_6407,142.03087
Test_6408,219.03778
Test_6409,136.77203
Test_6410,159.209
Test_6411,644.8356
Test_6412,215.97307
Test_6413,106.79949
Test_6414,218.12216
Test_6415,434.811
Test_6416,183.34178
Test_6417,362.5615
Test_6418,262.06445
Test_6419,293.99606
Test_6420,262.06772
Test_6421,213.94215
Test_6422,81.54994
Test_6423,306.88562
Test_6424,269.85147
Test_6425,149.26888
Test_6426,115.45631
Test_6427,399.46637
Test_6428,291.84143
Test_6429,166.33757
Test_6430,83.86816
Test_6431,172.05104
Test_6432,364.32822
Test_6433,148.95685
Test_6434,504.7908
Test_6435,124.98271
Test_6436,245.22107
Test_6437,175.35806
Test_6438,319.24222
Test_6439,467.17862
Test_6440,188.5437
Test_6441,307.1157
Test_6442,341.34177
Test_6443,310.2398
Test_6444,294.85434
Test_6445,306.70798
Test_6446,338.9188
Test_6447,128.45415
Test_6448,276.97842
Test_6449,223.60597
Test_6450,544.77277
Test_6451,277.20642
Test_6452,169.47887
Test_6453,162.05821
Test_6454,163.59116
Test_6455,133.2662
Test_6456,271.76624
Test_6457,255.22461
Test_6458,259.555
Test_6459,101.40855
Test_6460,102.69356
Test_6461,580.6469
Test_6462,208.94409
Test_6463,198.02278
Test_6464,158.41946
Test_6465,184.6583
Test_6466,880.2665
Test_6467,270.92917
Test_6468,144.38013
Test_6469,166.59464
Test_6470,792.7436
Test_6471,482.43204
Test_6472,158.69446
Test_6473,1047.0118
Test_6474,414.811
Test_6475,374.78116
Test_6476,168.09787
Test_6477,1032.1863
Test_6478,115.02518
Test_6479,511.12997
Test_6480,137.60548
Test_6481,361.47467
Test_6482,233.71613
Test_6483,706.8838
Test_6484,211.97795
Test_6485,102.4248
Test_6486,131.38406
Test_6487,173.73982
Test_6488,347.98645
Test_6489,140.87308
Test_6490,81.15395
Test_6491,286.50027
Test_6492,505.53323
Test_6493,123.69814
Test_6494,305.256
Test_6495,439.314
Test_6496,135.23964
Test_6497,173.16702
Test_6498,493.37234
Test_6499,578.95966
Test_6500,168.65572
Test_6501,198.86111
Test_6502,94.75044
Test_6503,200.21065
Test_6504,189.57327
Test_6505,109.26194
Test_6506,438.83643
Test_6507,275.354
Test_6508,808.5413
Test_6509,532.04694
Test_6510,174.89389
Test_6511,393.61285
Test_6512,124.9063
Test_6513,79.17867
Test_6514,187.73074
Test_6515,200.72316
Test_6516,416.9016
Test_6517,625.86694
Test_6518,418.5448
Test_6519,282.53143
Test_6520,336.6817
Test_6521,413.65546
Test_6522,247.38153
Test_6523,352.49844
Test_6524,343.31287
Test_6525,474.4885
Test_6526,383.6616
Test_6527,295.06128
Test_6528,166.93468
Test_6529,285.3829
Test_6530,161.73123
Test_6531,74.46802
Test_6532,396.04266
Test_6533,325.4923
Test_6534,163.75293
Test_6535,189.97758
Test_6536,388.8569
Test_6537,290.44934
Test_6538,255.61995
Test_6539,176.67299
Test_6540,75.86116
Test_6541,341.0836
Test_6542,932.92456
Test_6543,155.53506
Test_6544,215.84528
Test_6545,155.14348
Test_6546,111.99918
Test_6547,120.39152
Test_6548,115.86157
Test_6549,193.36247
Test_6550,268.3311
Test_6551,350.22342
Test_6552,173.15375
Test_6553,173.57658
Test_6554,195.93988
Test_6555,272.39404
Test_6556,178.64006
Test_6557,344.04636
Test_6558,336.6817
Test_6559,167.23755
Test_6560,281.86908
Test_6561,198.0104
Test_6562,385.5903
Test_6563,254.91301
Test_6564,179.23753
Test_6565,159.35506
Test_6566,174.78258
Test_6567,412.7005
Test_6568,456.17596
Test_6569,382.31107
Test_6570,456.6621
Test_6571,317.45218
Test_6572,740.4773
Test_6573,318.03946
Test_6574,302.63443
Test_6575,381.89645
Test_6576,1152.5472
Test_6577,637.92126
Test_6578,273.38577
Test_6579,289.4821
Test_6580,275.5085
Test_6581,190.74062
Test_6582,249.53772
Test_6583,109.52477
Test_6584,189.69772
Test_6585,280.21402
Test_6586,343.21582
Test_6587,391.22403
Test_6588,235.28957
Test_6589,113.15041
Test_6590,267.34204
Test_6591,208.97835
Test_6592,121.79889
Test_6593,278.09637
Test_6594,105.778465
Test_6595,99.39173
Test_6596,614.57043
Test_6597,300.42395
Test_6598,191.60133
Test_6599,257.6274
Test_6600,270.36172
Test_6601,212.77132
Test_6602,374.1577
Test_6603,161.58006
Test_6604,158.75201
Test_6605,358.43262
Test_6606,748.2593
Test_6607,194.67188
Test_6608,362.53232
Test_6609,516.33057
Test_6610,310.1488
Test_6611,451.56546
Test_6612,201.31088
Test_6613,246.8829
Test_6614,157.14024
Test_6615,159.81126
Test_6616,346.8574
Test_6617,479.2663
Test_6618,208.60518
Test_6619,223.03346
Test_6620,307.18097
Test_6621,168.3228
Test_6622,386.93088
Test_6623,153.56865
Test_6624,623.09015
Test_6625,160.38202
Test_6626,256.52698
Test_6627,363.73346
Test_6628,792.4426
Test_6629,61.29353
Test_6630,189.38623
Test_6631,133.5464
Test_6632,430.48962
Test_6633,823.96075
Test_6634,752.24713
Test_6635,150.46114
Test_6636,199.42969
Test_6637,192.6337
Test_6638,567.0666
Test_6639,319.39386
Test_6640,365.13974
Test_6641,343.42746
Test_6642,269.81573
Test_6643,552.6929
Test_6644,433.9693
Test_6645,379.8932
Test_6646,613.48236
Test_6647,127.26317
Test_6648,263.42877
Test_6649,176.7034
Test_6650,246.47667
Test_6651,155.88615
Test_6652,109.128334
Test_6653,74.817474
Test_6654,203.8067
Test_6655,272.51093
Test_6656,486.58304
Test_6657,376.1458
Test_6658,367.86523
Test_6659,245.41127
Test_6660,107.58288
Test_6661,404.72525
Test_6662,246.00206
Test_6663,140.1414
Test_6664,372.6116
Test_6665,142.55647
Test_6666,428.68433
Test_6667,443.48932
Test_6668,82.22446
Test_6669,356.8632
Test_6670,293.26523
Test_6671,195.79968
Test_6672,305.68335
Test_6673,408.7147
Test_6674,897.146
Test_6675,288.14493
Test_6676,151.46677
Test_6677,463.7758
Test_6678,102.705734
Test_6679,355.29156
Test_6680,374.38776
Test_6681,177.09752
Test_6682,138.23763
Test_6683,344.3942
Test_6684,286.77814
Test_6685,217.70844
Test_6686,382.62842
Test_6687,347.651
Test_6688,242.27998
Test_6689,404.77106
Test_6690,146.539
Test_6691,239.67851
Test_6692,220.16847
Test_6693,357.37534
Test_6694,92.788055
Test_6695,268.09988
Test_6696,422.0876
Test_6697,160.33495
Test_6698,407.68588
Test_6699,390.38577
Test_6700,107.78388
Test_6701,183.36371
Test_6702,618.34894
Test_6703,275.50146
Test_6704,79.45565
Test_6705,388.58438
Test_6706,159.2231
Test_6707,379.62802
Test_6708,604.6726
Test_6709,461.4084
Test_6710,160.45642
Test_6711,248.4229
Test_6712,232.49461
Test_6713,85.77296
Test_6714,962.2247
Test_6715,205.39519
Test_6716,1144.1073
Test_6717,302.76773
Test_6718,312.13785
Test_6719,391.3495
Test_6720,149.16049
Test_6721,90.166595
Test_6722,486.7192
Test_6723,224.25145
Test_6724,192.24866
Test_6725,222.67853
Test_6726,208.85283
Test_6727,291.52637
Test_6728,507.78146
Test_6729,104.14411
Test_6730,254.12605
Test_6731,373.27893
Test_6732,117.1203
Test_6733,129.73477
Test_6734,123.47906
Test_6735,320.55106
Test_6736,177.72557
Test_6737,97.5087
Test_6738,279.98508
Test_6739,377.8682
Test_6740,155.13037
Test_6741,427.96814
Test_6742,133.11205
Test_6743,539.9972
Test_6744,864.89124
Test_6745,332.3961
Test_6746,553.7542
Test_6747,377.39285
Test_6748,129.47694
Test_6749,457.60217
Test_6750,291.74008
Test_6751,225.42764
Test_6752,930.26117
Test_6753,567.2345
Test_6754,877.7973
Test_6755,970.3622
Test_6756,186.35893
Test_6757,190.32213
Test_6758,178.86638
Test_6759,138.67303
Test_6760,157.29767
Test_6761,360.56232
Test_6762,388.02863
Test_6763,431.8046
Test_6764,321.60458
Test_6765,268.02008
Test_6766,391.49356
Test_6767,598.9597
Test_6768,242.71211
Test_6769,271.7557
Test_6770,427.0164
Test_6771,378.0991
Test_6772,357.2515
Test_6773,319.3754
Test_6774,711.7683
Test_6775,413.7566
Test_6776,226.71277
Test_6777,168.75111
Test_6778,337.28992
Test_6779,148.83316
Test_6780,148.20674
Test_6781,310.43478
Test_6782,409.17184
Test_6783,250.71786
Test_6784,247.77734
Test_6785,344.2654
Test_6786,204.59334
Test_6787,572.5967
Test_6788,195.40912
Test_6789,300.16666
Test_6790,153.97565
Test_6791,220.32323
Test_6792,189.38966
Test_6793,1185.1794
Test_6794,397.14185
Test_6795,193.33473
Test_6796,148.83006
Test_6797,432.05276
Test_6798,175.65276
Test_6799,540.64575
Test_6800,188.58403
Test_6801,238.23236
Test_6802,317.04132
Test_6803,238.61316
Test_6804,219.21635
Test_6805,117.210396
Test_6806,473.74387
Test_6807,359.4484
Test_6808,705.807
Test_6809,136.76018
Test_6810,336.90286
Test_6811,312.2203
Test_6812,453.11584
Test_6813,141.28687
Test_6814,384.3983
Test_6815,107.143715
Test_6816,1418.8512
Test_6817,466.62027
Test_6818,412.1426
Test_6819,90.475525
Test_6820,341.0541
Test_6821,297.82648
Test_6822,395.86136
Test_6823,271.2583
Test_6824,217.7272
Test_6825,240.42291
Test_6826,377.4743
Test_6827,151.96483
Test_6828,194.18227
Test_6829,661.4784
Test_6830,174.67589
Test_6831,244.05084
Test_6832,221.07611
Test_6833,418.04346
Test_6834,170.47868
Test_6835,811.9402
Test_6836,220.7176
Test_6837,760.1123
Test_6838,191.05533
Test_6839,159.44315
Test_6840,241.90692
Test_6841,747.25415
Test_6842,170.57085
Test_6843,113.70872
Test_6844,125.31257
Test_6845,712.57086
Test_6846,279.12314
Test_6847,209.72943
Test_6848,233.8617
Test_6849,369.5163
Test_6850,328.33884
Test_6851,247.47131
Test_6852,261.36142
Test_6853,171.6885
Test_6854,244.64621
Test_6855,113.55963
Test_6856,204.935
Test_6857,738.88336
Test_6858,363.3745
Test_6859,343.36588
Test_6860,155.55309
Test_6861,332.77585
Test_6862,296.52255
Test_6863,149.33339
Test_6864,180.02968
Test_6865,327.45993
Test_6866,346.70456
Test_6867,358.12222
Test_6868,278.93433
Test_6869,531.9124
Test_6870,311.81805
Test_6871,162.81255
Test_6872,229.54488
Test_6873,840.1593
Test_6874,85.95514
Test_6875,623.0389
Test_6876,795.6933
Test_6877,300.31836
Test_6878,211.51468
Test_6879,304.20996
Test_6880,685.1731
Test_6881,161.20702
Test_6882,163.27666
Test_6883,243.38217
Test_6884,318.94934
Test_6885,283.76776
Test_6886,1198.4246
Test_6887,184.94586
Test_6888,351.7826
Test_6889,83.75449
Test_6890,385.926
Test_6891,215.69153
Test_6892,179.45845
Test_6893,295.62042
Test_6894,448.87732
Test_6895,280.99976
Test_6896,237.6081
Test_6897,490.68283
Test_6898,716.4374
Test_6899,407.77094
Test_6900,410.3592
Test_6901,79.83877
Test_6902,164.47021
Test_6903,420.72577
Test_6904,336.20276
Test_6905,260.21695
Test_6906,238.48393
Test_6907,190.38055
Test_6908,254.02783
Test_6909,375.39752
Test_6910,231.666
Test_6911,248.52296
Test_6912,334.65848
Test_6913,344.16605
Test_6914,173.20638
Test_6915,149.23608
Test_6916,822.63904
Test_6917,228.70735
Test_6918,252.03784
Test_6919,155.63017
Test_6920,91.64734
Test_6921,114.72584
Test_6922,242.31606
Test_6923,145.69466
Test_6924,925.82874
Test_6925,370.65137
Test_6926,234.25577
Test_6927,805.4265
Test_6928,374.71075
Test_6929,966.17804
Test_6930,374.5764
Test_6931,482.18542
Test_6932,431.40192
Test_6933,183.36461
Test_6934,625.5656
Test_6935,950.7055
Test_6936,195.22795
Test_6937,112.94111
Test_6938,183.87802
Test_6939,227.5619
Test_6940,180.03474
Test_6941,363.51108
Test_6942,581.04254
Test_6943,465.62338
Test_6944,339.319
Test_6945,336.04263
Test_6946,166.17218
Test_6947,353.9046
Test_6948,199.31133
Test_6949,462.1416
Test_6950,143.07823
Test_6951,350.23746
Test_6952,348.4656
Test_6953,256.8049
Test_6954,262.13705
Test_6955,148.6457
Test_6956,250.87285
Test_6957,668.6602
Test_6958,400.45044
Test_6959,213.99869
Test_6960,204.55261
Test_6961,443.87094
Test_6962,187.54182
Test_6963,191.74472
Test_6964,500.66727
Test_6965,345.09097
Test_6966,101.36274
Test_6967,437.7123
Test_6968,225.87431
Test_6969,171.02095
Test_6970,1154.5566
Test_6971,228.89848
Test_6972,185.1808
Test_6973,440.71054
Test_6974,441.96863
Test_6975,177.53123
Test_6976,124.89623
Test_6977,166.29698
Test_6978,319.07816
Test_6979,663.77576
Test_6980,474.95724
Test_6981,243.65646
Test_6982,390.39337
Test_6983,1291.6981
Test_6984,111.79899
Test_6985,656.0475
Test_6986,400.41446
Test_6987,282.73572
Test_6988,269.01944
Test_6989,220.57124
Test_6990,100.793755
Test_6991,1123.7902
Test_6992,228.3986
Test_6993,195.70474
Test_6994,160.40587
Test_6995,174.29738
Test_6996,509.31583
Test_6997,254.69885
Test_6998,257.8739
Test_6999,281.04785
Test_7000,86.36666
Test_7001,186.20374
Test_7002,295.9483
Test_7003,272.01657
Test_7004,153.11829
Test_7005,174.2009
Test_7006,168.15457
Test_7007,467.4013
Test_7008,102.94078
Test_7009,292.3182
Test_7010,681.2862
Test_7011,133.7064
Test_7012,88.61404
Test_7013,203.9849
Test_7014,367.50418
Test_7015,405.4542
Test_7016,1050.363
Test_7017,422.5899
Test_7018,222.94153
Test_7019,142.12888
Test_7020,102.619354
Test_7021,125.74515
Test_7022,256.09616
Test_7023,359.55527
Test_7024,187.58093
Test_7025,865.32587
Test_7026,260.7326
Test_7027,200.22223
Test_7028,116.12668
Test_7029,244.55266
Test_7030,121.58264
Test_7031,323.4933
Test_7032,423.80002
Test_7033,471.6878
Test_7034,534.0803
Test_7035,396.04562
Test_7036,199.2893
Test_7037,297.56793
Test_7038,193.91156
Test_7039,94.302055
Test_7040,346.0263
Test_7041,216.8327
Test_7042,288.29468
Test_7043,369.496
Test_7044,691.72327
Test_7045,224.80383
Test_7046,259.5647
Test_7047,343.25668
Test_7048,336.60083
Test_7049,339.81033
Test_7050,155.91138
Test_7051,148.16777
Test_7052,146.4568
Test_7053,117.25444
Test_7054,260.89673
Test_7055,213.45421
Test_7056,82.72779
Test_7057,136.91039
Test_7058,235.88162
Test_7059,997.8972
Test_7060,284.46
Test_7061,142.76749
Test_7062,176.84917
Test_7063,372.51505
Test_7064,466.67014
Test_7065,121.457344
Test_7066,150.5677
Test_7067,314.61157
Test_7068,156.54689
Test_7069,291.83505
Test_7070,288.66077
Test_7071,121.672935
Test_7072,243.29137
Test_7073,659.01587
Test_7074,466.6622
Test_7075,178.88605
Test_7076,285.16373
Test_7077,125.87193
Test_7078,463.2474
Test_7079,155.06285
Test_7080,95.87976
Test_7081,166.93468
Test_7082,319.92484
Test_7083,470.67484
Test_7084,266.91614
Test_7085,102.363914
Test_7086,232.7814
Test_7087,430.24313
Test_7088,1003.3832
Test_7089,180.04747
Test_7090,225.00092
Test_7091,498.41
Test_7092,112.273186
Test_7093,569.9917
Test_7094,238.58046
Test_7095,1024.3451
Test_7096,185.52939
Test_7097,403.75037
Test_7098,183.42375
Test_7099,266.3604
Test_7100,163.16273
Test_7101,302.53897
Test_7102,661.78375
Test_7103,214.34044
Test_7104,407.16776
Test_7105,656.8737
Test_7106,157.26285
Test_7107,180.02118
Test_7108,170.46896
Test_7109,394.05328
Test_7110,189.13551
Test_7111,169.58699
Test_7112,256.27048
Test_7113,965.20514
Test_7114,165.96404
Test_7115,312.653
Test_7116,424.25592
Test_7117,349.9353
Test_7118,325.69846
Test_7119,329.1229
Test_7120,119.29451
Test_7121,169.82501
Test_7122,628.3828
Test_7123,295.9483
Test_7124,186.25455
Test_7125,118.74122
Test_7126,230.6333
Test_7127,177.63243
Test_7128,320.94562
Test_7129,209.3073
Test_7130,231.00159
Test_7131,150.69478
Test_7132,1132.8965
Test_7133,167.00203
Test_7134,654.9027
Test_7135,514.1316
Test_7136,312.51788
Test_7137,393.39563
Test_7138,186.20374
Test_7139,173.27681
Test_7140,166.35736
Test_7141,337.91324
Test_7142,140.78789
Test_7143,188.08742
Test_7144,307.43417
Test_7145,710.9372
Test_7146,213.57474
Test_7147,380.4071
Test_7148,371.03143
Test_7149,395.17307
Test_7150,101.60224
Test_7151,607.35815
Test_7152,389.08292
Test_7153,298.2121
Test_7154,199.48207
Test_7155,303.00665
Test_7156,792.7436
Test_7157,116.28914
Test_7158,152.6221
Test_7159,256.4345
Test_7160,301.1675
Test_7161,432.68027
Test_7162,718.0671
Test_7163,225.70978
Test_7164,209.65608
Test_7165,1071.5516
Test_7166,163.98929
Test_7167,473.45526
Test_7168,166.70016
Test_7169,101.78214
Test_7170,371.54266
Test_7171,974.66534
Test_7172,116.20009
Test_7173,250.25153
Test_7174,410.6807
Test_7175,1002.37396
Test_7176,274.78857
Test_7177,76.70622
Test_7178,284.86313
Test_7179,334.432
Test_7180,201.28758
Test_7181,285.91852
Test_7182,160.75462
Test_7183,215.8316
Test_7184,140.3733
Test_7185,891.50507
Test_7186,623.5209
Test_7187,148.11983
Test_7188,381.37103
Test_7189,299.35748
Test_7190,135.12941
Test_7191,359.72678
Test_7192,575.4225
Test_7193,325.52734
Test_7194,517.2824
Test_7195,593.49713
Test_7196,221.55933
Test_7197,131.32544
Test_7198,208.84152
Test_7199,313.38913
Test_7200,90.334984
Test_7201,208.63777
Test_7202,204.9398
Test_7203,845.6316
Test_7204,157.64317
Test_7205,479.6455
Test_7206,305.4298
Test_7207,378.53244
Test_7208,148.26947
Test_7209,304.37027
Test_7210,239.80498
Test_7211,241.46452
Test_7212,295.82227
Test_7213,285.45715
Test_7214,246.98341
Test_7215,143.7655
Test_7216,712.78613
Test_7217,182.05739
Test_7218,1018.41095
Test_7219,83.801056
Test_7220,381.50873
Test_7221,140.63277
Test_7222,268.50284
Test_7223,84.50315
Test_7224,430.89774
Test_7225,126.42238
Test_7226,193.33473
Test_7227,95.1058
Test_7228,199.41515
Test_7229,212.91905
Test_7230,242.84811
Test_7231,186.20374
Test_7232,175.30042
Test_7233,192.8553
Test_7234,234.08261
Test_7235,792.7436
Test_7236,367.78714
Test_7237,407.16776
Test_7238,581.11206
Test_7239,379.5401
Test_7240,560.8968
Test_7241,356.95175
Test_7242,250.30183
Test_7243,543.29285
Test_7244,919.9402
Test_7245,135.49246
Test_7246,164.31242
Test_7247,289.7554
Test_7248,345.06268
Test_7249,371.27505
Test_7250,670.183
Test_7251,160.8154
Test_7252,998.30853
Test_7253,302.51788
Test_7254,470.04303
Test_7255,149.9263
Test_7256,376.62308
Test_7257,123.5555
Test_7258,424.02902
Test_7259,133.09175
Test_7260,382.0484
Test_7261,292.99292
Test_7262,209.91846
Test_7263,619.5086
Test_7264,299.8803
Test_7265,266.167
Test_7266,192.51181
Test_7267,137.39395
Test_7268,684.426
Test_7269,260.94473
Test_7270,1206.153
Test_7271,189.85693
Test_7272,170.93698
Test_7273,77.31302
Test_7274,557.43915
Test_7275,590.34045
Test_7276,218.3628
Test_7277,202.28293
Test_7278,370.52896
Test_7279,225.15105
Test_7280,252.47446
Test_7281,122.1077
Test_7282,105.43899
Test_7283,176.30997
Test_7284,235.1109
Test_7285,119.7805
Test_7286,166.45116
Test_7287,366.62286
Test_7288,726.51935
Test_7289,466.73434
Test_7290,1161.121
Test_7291,217.3225
Test_7292,96.58399
Test_7293,601.9989
Test_7294,374.526
Test_7295,802.3347
Test_7296,563.8552
Test_7297,185.29744
Test_7298,188.63277
Test_7299,556.3365
Test_7300,168.17514
Test_7301,390.0445
Test_7302,289.92996
Test_7303,166.93468
Test_7304,437.6753
Test_7305,372.27448
Test_7306,1132.8844
Test_7307,246.60622
Test_7308,621.17065
Test_7309,228.34253
Test_7310,422.36157
Test_7311,166.45166
Test_7312,389.34244
Test_7313,167.59137
Test_7314,260.6244
Test_7315,177.0064
Test_7316,138.64941
Test_7317,488.39755
Test_7318,725.6821
Test_7319,188.92844
Test_7320,363.5427
Test_7321,80.37537
Test_7322,932.92456
Test_7323,360.70462
Test_7324,803.55255
Test_7325,389.47342
Test_7326,168.43839
Test_7327,219.4912
Test_7328,190.87881
Test_7329,171.75644
Test_7330,932.65894
Test_7331,228.66675
Test_7332,558.7125
Test_7333,170.82407
Test_7334,365.25555
Test_7335,194.60075
Test_7336,113.57081
Test_7337,299.66476
Test_7338,845.79926
Test_7339,412.67392
Test_7340,241.36154
Test_7341,157.17807
Test_7342,120.37135
Test_7343,138.83707
Test_7344,1028.3535
Test_7345,734.75006
Test_7346,235.19745
Test_7347,431.39392
Test_7348,221.0817
Test_7349,147.78233
Test_7350,449.51367
Test_7351,231.75066
Test_7352,115.796394
Test_7353,98.066795
Test_7354,933.76666
Test_7355,214.83192
Test_7356,232.61783
Test_7357,78.95811
Test_7358,293.57266
Test_7359,204.44548
Test_7360,260.12384
Test_7361,236.59454
Test_7362,422.19952
Test_7363,529.0267
Test_7364,119.23518
Test_7365,408.1709
Test_7366,195.6083
Test_7367,419.10843
Test_7368,327.83908
Test_7369,147.11684
Test_7370,348.4597
Test_7371,390.56134
Test_7372,1089.0721
Test_7373,199.42969
Test_7374,252.36342
Test_7375,246.59523
Test_7376,162.80684
Test_7377,336.6817
Test_7378,129.13344
Test_7379,113.19948
Test_7380,352.54785
Test_7381,12.087403
Test_7382,369.93607
Test_7383,162.0392
Test_7384,127.047165
Test_7385,337.91324
Test_7386,802.3347
Test_7387,150.78203
Test_7388,121.66323
Test_7389,211.21188
Test_7390,345.46384
Test_7391,208.8742
Test_7392,190.00763
Test_7393,133.15826
Test_7394,247.01842
Test_7395,433.0109
Test_7396,757.01685
Test_7397,157.32866
Test_7398,467.35736
Test_7399,111.54689
Test_7400,100.198364
Test_7401,383.82068
Test_7402,74.54265
Test_7403,151.19327
Test_7404,460.045
Test_7405,236.4653
Test_7406,596.98773
Test_7407,237.7738
Test_7408,920.0401
Test_7409,390.39337
Test_7410,1134.0153
Test_7411,549.7287
Test_7412,287.85773
Test_7413,317.29956
Test_7414,735.3001
Test_7415,310.70868
Test_7416,309.98685
Test_7417,163.32355
Test_7418,458.43262
Test_7419,536.85547
Test_7420,718.0671
Test_7421,137.25487
Test_7422,659.84045
Test_7423,372.69125
Test_7424,210.06636
Test_7425,77.91886
Test_7426,842.2677
Test_7427,394.65524
Test_7428,150.78203
Test_7429,217.89613
Test_7430,145.96375
Test_7431,293.47876
Test_7432,378.4509
Test_7433,165.90495
Test_7434,409.86765
Test_7435,765.3836
Test_7436,133.19121
Test_7437,199.42969
Test_7438,127.81482
Test_7439,81.27173
Test_7440,174.3972
Test_7441,406.8115
Test_7442,395.00912
Test_7443,94.227844
Test_7444,107.84561
Test_7445,455.83292
Test_7446,686.153
Test_7447,223.40794
Test_7448,407.8019
Test_7449,336.7659
Test_7450,431.8158
Test_7451,245.75961
Test_7452,487.30423
Test_7453,162.81255
Test_7454,372.3062
Test_7455,142.7497
Test_7456,106.50224
Test_7457,143.94395
Test_7458,208.36537
Test_7459,111.16074
Test_7460,213.57474
Test_7461,336.6817
Test_7462,239.36996
Test_7463,109.48651
Test_7464,654.9027
Test_7465,255.38118
Test_7466,246.70195
Test_7467,812.1911
Test_7468,178.99832
Test_7469,320.43124
Test_7470,339.01895
Test_7471,169.93533
Test_7472,323.44342
Test_7473,73.68999
Test_7474,166.25575
Test_7475,359.07507
Test_7476,468.0358
Test_7477,223.20941
Test_7478,135.40451
Test_7479,415.80316
Test_7480,299.66476
Test_7481,296.84003
Test_7482,134.2407
Test_7483,276.7555
Test_7484,217.03021
Test_7485,892.0211
Test_7486,213.10442
Test_7487,256.68015
Test_7488,323.3903
Test_7489,187.79214
Test_7490,837.9988
Test_7491,176.29039
Test_7492,433.18625
Test_7493,186.20374
Test_7494,555.2321
Test_7495,570.05347
Test_7496,177.53123
Test_7497,940.8879
Test_7498,158.9407
Test_7499,581.04254
Test_7500,587.69836
Test_7501,98.96364
Test_7502,175.389
Test_7503,80.569786
Test_7504,140.47829
Test_7505,349.04672
Test_7506,874.546
Test_7507,120.10258
Test_7508,129.39738
Test_7509,408.1828
Test_7510,93.52538
Test_7511,82.88627
Test_7512,428.62653
Test_7513,540.6887
Test_7514,104.742645
Test_7515,187.88806
Test_7516,226.1567
Test_7517,161.52686
Test_7518,323.81128
Test_7519,245.18193
Test_7520,974.4635
Test_7521,184.64917
Test_7522,396.9183
Test_7523,350.14774
Test_7524,242.49986
Test_7525,447.322
Test_7526,296.19284
Test_7527,224.52063
Test_7528,259.56317
Test_7529,251.53885
Test_7530,386.33197
Test_7531,222.27528
Test_7532,517.2824
Test_7533,131.64104
Test_7534,393.76688
Test_7535,476.9092
Test_7536,459.93173
Test_7537,91.36517
Test_7538,154.90009
Test_7539,262.59134
Test_7540,119.24882
Test_7541,829.19196
Test_7542,348.4597
Test_7543,95.128685
Test_7544,321.35318
Test_7545,241.00375
Test_7546,279.79282
Test_7547,365.58862
Test_7548,350.5253
Test_7549,172.37524
Test_7550,110.019646
Test_7551,124.492165
Test_7552,153.86281
Test_7553,160.05186
Test_7554,218.39719
Test_7555,242.32271
Test_7556,499.4552
Test_7557,180.30016
Test_7558,340.68555
Test_7559,513.3755
Test_7560,548.1327
Test_7561,350.23746
Test_7562,1105.7562
Test_7563,125.655624
Test_7564,1360.2798
Test_7565,298.469
Test_7566,233.20001
Test_7567,150.65346
Test_7568,198.87604
Test_7569,253.90898
Test_7570,351.34122
Test_7571,305.7563
Test_7572,362.82492
Test_7573,160.6068
Test_7574,166.9439
Test_7575,159.78886
Test_7576,424.8781
Test_7577,341.0541
Test_7578,247.77734
Test_7579,147.59364
Test_7580,845.2921
Test_7581,127.36041
Test_7582,170.10625
Test_7583,279.51862
Test_7584,156.45833
Test_7585,378.18674
Test_7586,220.4701
Test_7587,136.54907
Test_7588,327.90298
Test_7589,178.2028
Test_7590,111.59094
Test_7591,101.735886
Test_7592,377.32922
Test_7593,163.2172
Test_7594,398.79663
Test_7595,112.78581
Test_7596,690.8591
Test_7597,172.51521
Test_7598,133.12134
Test_7599,289.5233
Test_7600,327.6029
Test_7601,134.22452
Test_7602,261.8741
Test_7603,161.26395
Test_7604,675.0057
Test_7605,138.20709
Test_7606,214.17667
Test_7607,696.2659
Test_7608,197.92488
Test_7609,169.96791
Test_7610,154.93205
Test_7611,213.85796
Test_7612,1186.9364
Test_7613,209.57652
Test_7614,184.63303
Test_7615,281.33517
Test_7616,171.9148
Test_7617,547.093
Test_7618,174.10533
Test_7619,96.43407
Test_7620,175.30042
Test_7621,864.10223
Test_7622,591.71106
Test_7623,1127.8851
Test_7624,170.28143
Test_7625,319.8461
Test_7626,938.4962
Test_7627,265.50787
